date_date,Ticker,Share_Volume,Call_Delta,Put_Delta,Call_Volume,Put_Volume,Total_Option_Delta,NOPE,NOPE_MAD,uniqueKey,ticker,date,open,high,low,close,adjustedClose,volume,nextDay_date,nextDay_open,nextDay_high,nextDay_low,nextDay_close,nextDay_adjClose,nextDay_volume,isDayBeforeExDiv,Min2Day_date,Min3Day_date,Min5Day_date,Min14Day_date,Min30Day_date,Min2Day_closeLow,Min3Day_closeLow,Min5Day_closeLow,Min14Day_closeLow,Min30Day_closeLow,Min2Day_%diff,Min3Day_%diff,Min5Day_%diff,Min14Day_%diff,Min30Day_%diff
11/13/17,SPY,50228600,25244099,-26922853,667297,1081035,-1678754,-3.3422,-0.4928,SPY2017-11-13,SPY,11/13/17 0:00,257.309998,258.589996,257.269989,258.329987,244.035828,50228600,11/14/17 0:00,257.410004,257.850006,256.519989,257.730011,243.46904,61315200,FALSE,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,256.440002,256.440002,256.440002,256.440002,256.440002,-0.732%,-0.732%,-0.732%,-0.732%,-0.732%
11/14/17,SPY,61315200,34358868,-33406952,847167,1243846,951916,1.5525,0.1009,SPY2017-11-14,SPY,11/14/17 0:00,257.410004,257.850006,256.519989,257.730011,243.46904,61315200,11/15/17 0:00,256.619995,257.220001,255.630005,256.440002,242.250412,80811500,FALSE,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,11/15/17 0:00,256.440002,256.440002,256.440002,256.440002,256.440002,-0.501%,-0.501%,-0.501%,-0.501%,-0.501%
11/15/17,SPY,80811500,34057003,-57157314,1055247,1885285,-23100310,-28.5854,-3.4807,SPY2017-11-15,SPY,11/15/17 0:00,256.619995,257.220001,255.630005,256.440002,242.250412,80811500,11/16/17 0:00,257.519989,259.040009,257.470001,258.619995,244.309753,67777000,FALSE,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,257.859985,257.859985,257.859985,257.859985,257.859985,0.554%,0.554%,0.554%,0.554%,0.554%
11/16/17,SPY,67777000,39499651,-40317249,1048845,1618903,-817598,-1.2063,-0.0726,SPY2017-11-16,SPY,11/16/17 0:00,257.519989,259.040009,257.470001,258.619995,244.309753,67777000,11/17/17 0:00,258.220001,258.589996,257.769989,257.859985,243.591797,75756800,FALSE,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,11/17/17 0:00,257.859985,257.859985,257.859985,257.859985,257.859985,-0.294%,-0.294%,-0.294%,-0.294%,-0.294%
11/17/17,SPY,75756800,28584453,-43336816,1095635,1715215,-14752362,-19.4733,-2.3241,SPY2017-11-17,SPY,11/17/17 0:00,258.220001,258.589996,257.769989,257.859985,243.591797,75756800,11/20/17 0:00,258.140015,258.519989,257.859985,258.299988,244.007462,48075500,FALSE,11/20/17 0:00,11/20/17 0:00,11/20/17 0:00,11/20/17 0:00,11/20/17 0:00,258.299988,258.299988,258.299988,258.299988,258.299988,0.171%,0.171%,0.171%,0.171%,0.171%
11/20/17,SPY,48075500,21177535,-18376190,620065,951722,2801345,5.827,0.814,SPY2017-11-20,SPY,11/20/17 0:00,258.140015,258.519989,257.859985,258.299988,244.007462,48075500,11/21/17 0:00,259.179993,260.200012,258.26001,259.98999,245.603943,69176800,FALSE,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,259.76001,259.76001,259.76001,259.76001,259.76001,0.565%,0.565%,0.565%,0.565%,0.565%
11/21/17,SPY,69176800,38014120,-33022488,1023572,1411759,4991632,7.2158,1.0742,SPY2017-11-21,SPY,11/21/17 0:00,259.179993,260.200012,258.26001,259.98999,245.603943,69176800,11/22/17 0:00,260,260.149994,259.570007,259.76001,245.386703,45033400,FALSE,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,11/22/17 0:00,259.76001,259.76001,259.76001,259.76001,259.76001,-0.088%,-0.088%,-0.088%,-0.088%,-0.088%
11/22/17,SPY,45033400,25765407,-20920522,835320,996234,4844884,10.7584,1.3866,SPY2017-11-22,SPY,11/22/17 0:00,260,260.149994,259.570007,259.76001,245.386703,45033400,11/24/17 0:00,260.320007,260.480011,260.160004,260.359985,245.953445,27856500,FALSE,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,260.230011,260.230011,260.230011,260.230011,260.230011,0.181%,0.181%,0.181%,0.181%,0.181%
11/24/17,SPY,27856500,20696038,-17063969,656513,1178754,3632068,13.0385,1.5988,SPY2017-11-24,SPY,11/24/17 0:00,260.320007,260.480011,260.160004,260.359985,245.953445,27856500,11/27/17 0:00,260.410004,260.75,260,260.230011,245.830704,52274900,FALSE,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,11/27/17 0:00,260.230011,260.230011,260.230011,260.230011,260.230011,-0.050%,-0.050%,-0.050%,-0.050%,-0.050%
11/27/17,SPY,52274900,29953795,-20556499,1451946,1103857,9397295,17.9767,2.0867,SPY2017-11-27,SPY,11/27/17 0:00,260.410004,260.75,260,260.230011,245.830704,52274900,11/28/17 0:00,260.76001,262.899994,260.649994,262.869995,248.3246,98971700,FALSE,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,262.709991,262.709991,262.709991,262.709991,262.709991,0.953%,0.953%,0.953%,0.953%,0.953%
11/28/17,SPY,98971700,109840685,-41988392,2983472,2176271,67852293,68.5573,7.6911,SPY2017-11-28,SPY,11/28/17 0:00,260.76001,262.899994,260.649994,262.869995,248.3246,98971700,11/29/17 0:00,263.019989,263.630005,262.200012,262.709991,248.173416,77512100,FALSE,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,262.709991,262.709991,262.709991,262.709991,262.709991,-0.061%,-0.061%,-0.061%,-0.061%,-0.061%
11/29/17,SPY,77512100,62680033,-41107456,1933414,1882749,21572577,27.8312,2.9534,SPY2017-11-29,SPY,11/29/17 0:00,263.019989,263.630005,262.200012,262.709991,248.173416,77512100,11/30/17 0:00,263.76001,266.049988,263.670013,265.01001,250.346207,127894400,FALSE,12/1/17 0:00,12/4/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,264.459991,264.140015,263.190002,263.190002,263.190002,0.666%,0.544%,0.183%,0.183%,0.183%
11/30/17,SPY,127894400,84018169,-44062493,2358971,2398974,39955675,31.2411,3.2087,SPY2017-11-30,SPY,11/30/17 0:00,263.76001,266.049988,263.670013,265.01001,250.346207,127894400,12/1/17 0:00,264.76001,265.309998,260.76001,264.459991,249.82663,164390900,FALSE,12/4/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,264.140015,263.190002,263.190002,263.190002,263.190002,-0.328%,-0.687%,-0.687%,-0.687%,-0.687%
12/1/17,SPY,164390900,72646899,-46716744,1894709,2742168,25930154,15.7735,1.178,SPY2017-12-01,SPY,12/1/17 0:00,264.76001,265.309998,260.76001,264.459991,249.82663,164390900,12/4/17 0:00,266.309998,266.799988,264.079987,264.140015,249.524307,94040600,FALSE,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,263.190002,263.190002,263.190002,263.190002,263.190002,-0.480%,-0.480%,-0.480%,-0.480%,-0.480%
12/4/17,SPY,94040600,52023975,-51832619,1424851,1868547,191356,0.2035,-0.314,SPY2017-12-04,SPY,12/4/17 0:00,266.309998,266.799988,264.079987,264.140015,249.524307,94040600,12/5/17 0:00,263.190002,265.149994,263.040009,263.190002,248.626892,77994500,FALSE,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,12/5/17 0:00,263.190002,263.190002,263.190002,263.190002,263.190002,-0.360%,-0.360%,-0.360%,-0.360%,-0.360%
12/5/17,SPY,77994500,30125746,-49415085,1013101,1518936,-19289339,-24.7317,-2.5454,SPY2017-12-05,SPY,12/5/17 0:00,263.190002,265.149994,263.040009,263.190002,248.626892,77994500,12/6/17 0:00,263.299988,263.730011,262.709991,263.23999,248.674118,75898600,FALSE,12/6/17 0:00,12/6/17 0:00,12/6/17 0:00,12/6/17 0:00,12/6/17 0:00,263.23999,263.23999,263.23999,263.23999,263.23999,0.019%,0.019%,0.019%,0.019%,0.019%
12/6/17,SPY,75898600,25117652,-32049920,820208,1234420,-6932268,-9.1336,-1.0403,SPY2017-12-06,SPY,12/6/17 0:00,263.299988,263.730011,262.709991,263.23999,248.674118,75898600,12/7/17 0:00,264.070007,264.429993,262.940002,264.070007,249.458191,77218600,FALSE,12/7/17 0:00,12/7/17 0:00,12/7/17 0:00,12/7/17 0:00,12/7/17 0:00,264.070007,264.070007,264.070007,264.070007,264.070007,0.315%,0.315%,0.315%,0.315%,0.315%
12/7/17,SPY,77218600,30711508,-25583920,927103,1079618,5127587,6.6404,0.4504,SPY2017-12-07,SPY,12/7/17 0:00,264.070007,264.429993,262.940002,264.070007,249.458191,77218600,12/8/17 0:00,265.160004,265.519989,264.029999,265.51001,250.818558,76563900,FALSE,12/8/17 0:00,12/8/17 0:00,12/8/17 0:00,12/8/17 0:00,12/8/17 0:00,265.51001,265.51001,265.51001,265.51001,265.51001,0.545%,0.545%,0.545%,0.545%,0.545%
12/8/17,SPY,76563900,47134843,-26897902,1234591,1342360,20236941,26.4314,2.1321,SPY2017-12-08,SPY,12/8/17 0:00,265.160004,265.519989,264.029999,265.51001,250.818558,76563900,12/11/17 0:00,266.309998,266.380005,265.480011,266.309998,251.574234,83077500,FALSE,12/11/17 0:00,12/11/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,266.309998,266.309998,265.660004,265.660004,265.660004,0.301%,0.301%,0.056%,0.056%,0.056%
12/11/17,SPY,83077500,34395194,-18297692,816523,1003546,16097502,19.3765,1.2628,SPY2017-12-11,SPY,12/11/17 0:00,266.309998,266.380005,265.480011,266.309998,251.574234,83077500,12/12/17 0:00,267.209991,267.320007,266.350006,266.779999,252.018219,85195800,FALSE,12/13/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,266.75,265.660004,265.660004,265.660004,265.660004,0.165%,-0.244%,-0.244%,-0.244%,-0.244%
12/12/17,SPY,85195800,47791385,-22128427,1181226,1088916,25662957,30.1223,2.2952,SPY2017-12-12,SPY,12/12/17 0:00,267.209991,267.320007,266.350006,266.779999,252.018219,85195800,12/13/17 0:00,267.059998,267.559998,266.649994,266.75,251.989929,102905400,FALSE,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,265.660004,265.660004,265.660004,265.660004,265.660004,-0.420%,-0.420%,-0.420%,-0.420%,-0.420%
12/13/17,SPY,102905400,46451141,-27544157,1369962,1276741,18906984,18.3732,1.06,SPY2017-12-13,SPY,12/13/17 0:00,267.059998,267.559998,266.649994,266.75,251.989929,102905400,12/14/17 0:00,267.089996,267.220001,265.600006,265.660004,250.960236,100666700,FALSE,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,12/14/17 0:00,265.660004,265.660004,265.660004,265.660004,265.660004,-0.409%,-0.409%,-0.409%,-0.409%,-0.409%
12/14/17,SPY,100666700,90187028,-28713660,1773549,1322941,61473367,61.0662,5.1646,SPY2017-12-14,SPY,12/14/17 0:00,267.089996,267.220001,265.600006,265.660004,250.960236,100666700,12/15/17 0:00,265.450012,267.040009,265.390015,266.51001,253.050079,144610300,TRUE,12/15/17 0:00,12/15/17 0:00,12/15/17 0:00,12/15/17 0:00,12/15/17 0:00,266.51001,266.51001,266.51001,266.51001,266.51001,0.320%,0.320%,0.320%,0.320%,0.320%
12/15/17,SPY,144610300,66517216,-55957999,1670825,2139240,10559217,7.3018,-0.258,SPY2017-12-15,SPY,12/15/17 0:00,265.450012,267.040009,265.390015,266.51001,253.050079,144610300,12/18/17 0:00,268.100006,268.600006,267.980011,268.200012,254.654739,83653600,FALSE,12/19/17 0:00,12/20/17 0:00,12/20/17 0:00,12/29/17 0:00,12/29/17 0:00,267.170013,267.029999,267.029999,266.859985,266.859985,0.248%,0.195%,0.195%,0.131%,0.131%
12/18/17,SPY,83653600,66666894,-37077257,1511485,1740708,29589636,35.3716,2.5596,SPY2017-12-18,SPY,12/18/17 0:00,268.100006,268.600006,267.980011,268.200012,254.654739,83653600,12/19/17 0:00,268.480011,268.529999,267.089996,267.170013,253.676743,82382900,FALSE,12/20/17 0:00,12/20/17 0:00,12/20/17 0:00,12/29/17 0:00,12/29/17 0:00,267.029999,267.029999,267.029999,266.859985,266.859985,-0.436%,-0.436%,-0.436%,-0.500%,-0.500%
12/19/17,SPY,82382900,31909083,-32519006,810409,1280223,-609922,-0.7404,-0.9098,SPY2017-12-19,SPY,12/19/17 0:00,268.480011,268.529999,267.089996,267.170013,253.676743,82382900,12/20/17 0:00,268.269989,268.329987,266.690002,267.029999,253.543839,76751500,FALSE,12/20/17 0:00,12/20/17 0:00,12/20/17 0:00,12/29/17 0:00,12/29/17 0:00,267.029999,267.029999,267.029999,266.859985,266.859985,-0.052%,-0.052%,-0.052%,-0.116%,-0.116%
12/20/17,SPY,76751500,42694976,-32195178,1179578,1359380,10499797,13.6802,0.4518,SPY2017-12-20,SPY,12/20/17 0:00,268.269989,268.329987,266.690002,267.029999,253.543839,76751500,12/21/17 0:00,267.73999,268.390015,267.299988,267.579987,254.066055,67032300,FALSE,12/22/17 0:00,12/26/17 0:00,12/26/17 0:00,12/29/17 0:00,2/5/18 0:00,267.51001,267.190002,267.190002,266.859985,263.929993,0.180%,0.060%,0.060%,-0.064%,-1.161%
12/21/17,SPY,67032300,42289907,-35448139,1023019,1436486,6841767,10.2067,-0.0643,SPY2017-12-21,SPY,12/21/17 0:00,267.73999,268.390015,267.299988,267.579987,254.066055,67032300,12/22/17 0:00,267.600006,267.640015,266.899994,267.51001,253.999603,78720900,FALSE,12/26/17 0:00,12/26/17 0:00,12/29/17 0:00,12/29/17 0:00,2/5/18 0:00,267.190002,267.190002,266.859985,266.859985,263.929993,-0.146%,-0.146%,-0.269%,-0.269%,-1.364%
12/22/17,SPY,78720900,35363029,-28232361,772606,1320377,7130668,9.0582,-0.1483,SPY2017-12-22,SPY,12/22/17 0:00,267.600006,267.640015,266.899994,267.51001,253.999603,78720900,12/26/17 0:00,267.049988,267.440002,266.890015,267.190002,253.695724,45244400,FALSE,12/26/17 0:00,12/26/17 0:00,12/29/17 0:00,12/29/17 0:00,2/5/18 0:00,267.190002,267.190002,266.859985,266.859985,263.929993,-0.120%,-0.120%,-0.243%,-0.243%,-1.338%
12/26/17,SPY,45244400,29644203,-26988929,686192,915338,2655274,5.8687,-0.4804,SPY2017-12-26,SPY,12/26/17 0:00,267.049988,267.440002,266.890015,267.190002,253.695724,45244400,12/27/17 0:00,267.380005,267.730011,267.01001,267.320007,253.819168,57751000,FALSE,12/27/17 0:00,12/29/17 0:00,12/29/17 0:00,12/29/17 0:00,2/8/18 0:00,267.320007,266.859985,266.859985,266.859985,257.630005,0.049%,-0.124%,-0.124%,-0.124%,-3.578%
12/27/17,SPY,57751000,39895323,-22516899,807224,880454,17378423,30.092,2.1342,SPY2017-12-27,SPY,12/27/17 0:00,267.380005,267.730011,267.01001,267.320007,253.819168,57751000,12/28/17 0:00,267.890015,267.920013,267.450012,267.869995,254.3414,45116100,FALSE,12/29/17 0:00,12/29/17 0:00,12/29/17 0:00,12/29/17 0:00,2/8/18 0:00,266.859985,266.859985,266.859985,266.859985,257.630005,-0.172%,-0.172%,-0.172%,-0.172%,-3.625%
12/28/17,SPY,45116100,28867438,-14491347,513868,919137,14376090,31.8647,2.2263,SPY2017-12-28,SPY,12/28/17 0:00,267.890015,267.920013,267.450012,267.869995,254.3414,45116100,12/29/17 0:00,268.529999,268.549988,266.640015,266.859985,253.382401,96007400,FALSE,12/29/17 0:00,12/29/17 0:00,12/29/17 0:00,12/29/17 0:00,2/8/18 0:00,266.859985,266.859985,266.859985,266.859985,257.630005,-0.377%,-0.377%,-0.377%,-0.377%,-3.823%
12/29/17,SPY,96007400,22670935,-39550119,770031,1660425,-16879184,-17.5811,-2.4229,SPY2017-12-29,SPY,12/29/17 0:00,268.529999,268.549988,266.640015,266.859985,253.382401,96007400,1/2/18 0:00,267.839996,268.809998,267.399994,268.769989,255.195923,86655700,FALSE,1/2/18 0:00,1/2/18 0:00,1/2/18 0:00,1/2/18 0:00,2/8/18 0:00,268.769989,268.769989,268.769989,268.769989,257.630005,0.716%,0.716%,0.716%,0.716%,-3.459%
1/2/18,SPY,86655700,28824830,-24572005,768631,1442411,4252825,4.9077,-0.5746,SPY2018-01-02,SPY,1/2/18 0:00,267.839996,268.809998,267.399994,268.769989,255.195923,86655700,1/3/18 0:00,268.959991,270.640015,268.959991,270.470001,256.810028,90070400,FALSE,1/3/18 0:00,1/3/18 0:00,1/3/18 0:00,1/3/18 0:00,2/8/18 0:00,270.470001,270.470001,270.470001,270.470001,257.630005,0.633%,0.633%,0.633%,0.633%,-4.145%
1/3/18,SPY,90070400,51322070,-30634021,1037012,1805655,20688048,22.9688,1.1548,SPY2018-01-03,SPY,1/3/18 0:00,268.959991,270.640015,268.959991,270.470001,256.810028,90070400,1/4/18 0:00,271.200012,272.160004,270.540009,271.609985,257.892456,80636400,FALSE,1/4/18 0:00,1/4/18 0:00,1/4/18 0:00,1/4/18 0:00,2/8/18 0:00,271.609985,271.609985,271.609985,271.609985,257.630005,0.421%,0.421%,0.421%,0.421%,-4.747%
1/4/18,SPY,80636400,71835782,-38394482,1683489,1916618,33441299,41.4717,3.113,SPY2018-01-04,SPY,1/4/18 0:00,271.200012,272.160004,270.540009,271.609985,257.892456,80636400,1/5/18 0:00,272.51001,273.559998,271.950012,273.420013,259.611115,83524000,FALSE,1/5/18 0:00,1/5/18 0:00,1/5/18 0:00,1/5/18 0:00,2/8/18 0:00,273.420013,273.420013,273.420013,273.420013,257.630005,0.666%,0.666%,0.666%,0.666%,-5.147%
1/5/18,SPY,83524000,67618906,-28704364,1421040,1780114,38914541,46.5908,2.9608,SPY2018-01-05,SPY,1/5/18 0:00,272.51001,273.559998,271.950012,273.420013,259.611115,83524000,1/8/18 0:00,273.309998,274.100006,272.980011,273.920013,260.085846,57319200,FALSE,1/8/18 0:00,1/8/18 0:00,1/8/18 0:00,1/8/18 0:00,2/8/18 0:00,273.920013,273.920013,273.920013,273.920013,257.630005,0.183%,0.183%,0.183%,0.183%,-5.775%
1/8/18,SPY,57319200,36189612,-26006670,962292,1432828,10182942,17.7653,0.0775,SPY2018-01-08,SPY,1/8/18 0:00,273.309998,274.100006,272.980011,273.920013,260.085846,57319200,1/9/18 0:00,274.399994,275.25,274.079987,274.540009,260.67453,57254000,FALSE,1/10/18 0:00,1/10/18 0:00,1/10/18 0:00,1/10/18 0:00,2/8/18 0:00,274.119995,274.119995,274.119995,274.119995,257.630005,0.073%,0.073%,0.073%,0.073%,-5.947%
1/9/18,SPY,57254000,50510824,-38882444,1295725,1660862,11628379,20.3102,0.2014,SPY2018-01-09,SPY,1/9/18 0:00,274.399994,275.25,274.079987,274.540009,260.67453,57254000,1/10/18 0:00,273.679993,274.420013,272.920013,274.119995,260.275726,69574300,FALSE,1/10/18 0:00,1/10/18 0:00,1/10/18 0:00,1/10/18 0:00,2/8/18 0:00,274.119995,274.119995,274.119995,274.119995,257.630005,-0.153%,-0.153%,-0.153%,-0.153%,-6.159%
1/10/18,SPY,69574300,56212060,-37431219,1335196,1956497,18780840,26.9939,0.7391,SPY2018-01-10,SPY,1/10/18 0:00,273.679993,274.420013,272.920013,274.119995,260.275726,69574300,1/11/18 0:00,274.75,276.119995,274.559998,276.119995,262.174683,62361500,FALSE,1/11/18 0:00,1/11/18 0:00,1/11/18 0:00,1/11/18 0:00,2/8/18 0:00,276.119995,276.119995,276.119995,276.119995,257.630005,0.730%,0.730%,0.730%,0.730%,-6.016%
1/11/18,SPY,62361500,59398596,-23643207,1293505,1393770,35755388,57.3357,3.231,SPY2018-01-11,SPY,1/11/18 0:00,274.75,276.119995,274.559998,276.119995,262.174683,62361500,1/12/18 0:00,276.420013,278.109985,276.079987,277.920013,263.88382,90816100,FALSE,1/16/18 0:00,1/16/18 0:00,1/16/18 0:00,1/16/18 0:00,2/8/18 0:00,276.970001,276.970001,276.970001,276.970001,257.630005,0.308%,0.308%,0.308%,0.308%,-6.696%
1/12/18,SPY,90816100,95720399,-41813952,2265894,2254734,53906447,59.3578,3.4009,SPY2018-01-12,SPY,1/12/18 0:00,276.420013,278.109985,276.079987,277.920013,263.88382,90816100,1/16/18 0:00,279.350006,280.089996,276.179993,276.970001,262.981812,106555100,FALSE,1/16/18 0:00,1/16/18 0:00,1/16/18 0:00,2/2/18 0:00,2/8/18 0:00,276.970001,276.970001,276.970001,275.450012,257.630005,-0.342%,-0.342%,-0.342%,-0.889%,-7.301%
1/16/18,SPY,106555100,63058692,-89009441,2332134,2865604,-25950749,-24.3543,-3.5145,SPY2018-01-16,SPY,1/16/18 0:00,279.350006,280.089996,276.179993,276.970001,262.981812,106555100,1/17/18 0:00,278.029999,280.049988,276.970001,279.609985,265.488434,113258800,FALSE,1/18/18 0:00,1/18/18 0:00,1/18/18 0:00,2/5/18 0:00,2/8/18 0:00,279.140015,279.140015,279.140015,263.929993,257.630005,0.783%,0.783%,0.783%,-4.708%,-6.983%
1/17/18,SPY,113258800,78952846,-40267258,1628395,1935614,38685587,34.1568,1.3266,SPY2018-01-17,SPY,1/17/18 0:00,278.029999,280.049988,276.970001,279.609985,265.488434,113258800,1/18/18 0:00,279.480011,279.959991,278.579987,279.140015,265.042236,100728000,FALSE,1/18/18 0:00,1/18/18 0:00,1/18/18 0:00,2/5/18 0:00,2/8/18 0:00,279.140015,279.140015,279.140015,263.929993,257.630005,-0.168%,-0.168%,-0.168%,-5.608%,-7.861%
1/18/18,SPY,100728000,53048599,-38135746,1354267,1555008,14912852,14.8051,-0.3131,SPY2018-01-18,SPY,1/18/18 0:00,279.480011,279.959991,278.579987,279.140015,265.042236,100728000,1/19/18 0:00,279.799988,280.410004,279.140015,280.410004,266.248047,140920100,FALSE,1/19/18 0:00,1/19/18 0:00,1/19/18 0:00,2/5/18 0:00,2/8/18 0:00,280.410004,280.410004,280.410004,263.929993,257.630005,0.455%,0.455%,0.455%,-5.449%,-7.706%
1/19/18,SPY,140920100,70097617,-29763830,1369950,1763896,40333786,28.6217,0.7728,SPY2018-01-19,SPY,1/19/18 0:00,279.799988,280.410004,279.140015,280.410004,266.248047,140920100,1/22/18 0:00,280.170013,282.690002,280.109985,282.690002,268.412872,91322400,FALSE,1/22/18 0:00,1/22/18 0:00,1/22/18 0:00,2/8/18 0:00,2/8/18 0:00,282.690002,282.690002,282.690002,257.630005,257.630005,0.813%,0.813%,0.813%,-8.124%,-8.124%
1/22/18,SPY,91322400,50268681,-26598543,1103268,1628979,23670138,25.9193,0.4947,SPY2018-01-22,SPY,1/22/18 0:00,280.170013,282.690002,280.109985,282.690002,268.412872,91322400,1/23/18 0:00,282.73999,283.619995,282.369995,283.290009,268.982666,97084700,FALSE,1/24/18 0:00,1/24/18 0:00,1/24/18 0:00,2/8/18 0:00,2/8/18 0:00,283.179993,283.179993,283.179993,257.630005,257.630005,0.173%,0.173%,0.173%,-8.865%,-8.865%
1/23/18,SPY,97084700,84613560,-37850107,2132411,1876867,46763452,48.1677,2.2153,SPY2018-01-23,SPY,1/23/18 0:00,282.73999,283.619995,282.369995,283.290009,268.982666,97084700,1/24/18 0:00,284.019989,284.700012,281.839996,283.179993,268.878113,134816100,FALSE,1/24/18 0:00,1/24/18 0:00,1/30/18 0:00,2/8/18 0:00,2/8/18 0:00,283.179993,283.179993,281.76001,257.630005,257.630005,-0.039%,-0.039%,-0.540%,-9.058%,-9.058%
1/24/18,SPY,134816100,81260993,-64450002,2349813,2710197,16810990,12.4696,-1.1041,SPY2018-01-24,SPY,1/24/18 0:00,284.019989,284.700012,281.839996,283.179993,268.878113,134816100,1/25/18 0:00,284.160004,284.269989,282.399994,283.299988,268.992096,84587300,FALSE,1/25/18 0:00,1/25/18 0:00,1/30/18 0:00,2/8/18 0:00,2/8/18 0:00,283.299988,283.299988,281.76001,257.630005,257.630005,0.042%,0.042%,-0.501%,-9.023%,-9.023%
1/25/18,SPY,84587300,41742512,-32618108,1193848,1457038,9124404,10.787,-0.9063,SPY2018-01-25,SPY,1/25/18 0:00,284.160004,284.269989,282.399994,283.299988,268.992096,84587300,1/26/18 0:00,284.25,286.630005,283.959991,286.579987,272.106415,107743100,FALSE,1/29/18 0:00,1/30/18 0:00,2/1/18 0:00,2/8/18 0:00,2/8/18 0:00,284.679993,281.76001,281.579987,257.630005,257.630005,0.487%,-0.544%,-0.607%,-9.061%,-9.061%
1/26/18,SPY,107743100,90399988,-33599365,1908345,2338816,56800623,52.7186,2.5953,SPY2018-01-26,SPY,1/26/18 0:00,284.25,286.630005,283.959991,286.579987,272.106415,107743100,1/29/18 0:00,285.929993,286.429993,284.5,284.679993,270.302399,90118300,FALSE,1/30/18 0:00,1/30/18 0:00,2/2/18 0:00,2/8/18 0:00,2/8/18 0:00,281.76001,281.76001,275.450012,257.630005,257.630005,-1.682%,-1.682%,-3.884%,-10.102%,-10.102%
1/29/18,SPY,90118300,43221218,-47258873,1337274,1902515,-4037654,-4.4804,-2.0814,SPY2018-01-29,SPY,1/29/18 0:00,285.929993,286.429993,284.5,284.679993,270.302399,90118300,1/30/18 0:00,282.600006,284.73999,281.220001,281.76001,267.529877,131796400,FALSE,1/30/18 0:00,2/1/18 0:00,2/5/18 0:00,2/8/18 0:00,2/8/18 0:00,281.76001,281.579987,263.929993,257.630005,257.630005,-1.026%,-1.089%,-7.289%,-9.502%,-9.502%
1/30/18,SPY,131796400,43829098,-58764935,1577152,2822923,-14935836,-11.3325,-2.5061,SPY2018-01-30,SPY,1/30/18 0:00,282.600006,284.73999,281.220001,281.76001,267.529877,131796400,1/31/18 0:00,282.730011,283.299988,280.679993,281.899994,267.662811,108364800,FALSE,2/1/18 0:00,2/2/18 0:00,2/5/18 0:00,2/8/18 0:00,2/8/18 0:00,281.579987,275.450012,263.929993,257.630005,257.630005,-0.064%,-2.239%,-6.328%,-8.564%,-8.564%
1/31/18,SPY,108364800,46475061,-55769231,1407502,2057572,-9294169,-8.5767,-2.1245,SPY2018-01-31,SPY,1/31/18 0:00,282.730011,283.299988,280.679993,281.899994,267.662811,108364800,2/1/18 0:00,281.070007,283.059998,280.679993,281.579987,267.358917,90102500,FALSE,2/2/18 0:00,2/5/18 0:00,2/5/18 0:00,2/8/18 0:00,2/8/18 0:00,275.450012,263.929993,263.929993,257.630005,257.630005,-2.288%,-6.375%,-6.375%,-8.609%,-8.609%
2/1/18,SPY,90102500,35136299,-43970326,1263826,1641829,-8834026,-9.8044,-2.113,SPY2018-02-01,SPY,2/1/18 0:00,281.070007,283.059998,280.679993,281.579987,267.358917,90102500,2/2/18 0:00,280.079987,280.230011,275.410004,275.450012,261.538574,173174800,FALSE,2/5/18 0:00,2/5/18 0:00,2/8/18 0:00,2/8/18 0:00,2/8/18 0:00,263.929993,263.929993,257.630005,257.630005,257.630005,-6.268%,-6.268%,-8.506%,-8.506%,-8.506%
